no real user sys rows
16426 0.014 0.006 0 0
16427 0.007 0 0.005 0
16428 0.007 0 0.006 0
16429 0.007 0.006 0 0
16430 0.016 0.006 0 0
16431 0.008 0.003 0.003 0
16432 0.015 0.006 0 0
16433 0.014 0 0.006 0
16434 0.071 0.008 0 1240
16435 0.007 0.001 0.005 0
16436 0.007 0.006 0 0
16437 0.006 0.006 0 0
16438 0.032 0.001 0.005 255
16439 0.007 0 0.006 0
16440 0.007 0.006 0 0
16441 0.007 0 0.006 0
16442 0.007 0 0.005 0
16443 0.007 0.006 0 0
16444 0.014 0.003 0.003 15
16445 0.007 0.006 0 0
16446 0.007 0 0.005 0
16447 0.008 0.006 0 0
16448 0.007 0.005 0 0
16449 0.008 0.006 0 0
16450 0.006 0.006 0 0
16451 0.008 0 0.005 0
16452 0.008 0.005 0 0
16453 0.006 0.006 0 0
16454 0.021 0.005 0.001 141
16455 0.013 0.003 0.003 135
16456 0.027 0.006 0 152
16457 0.018 0.007 0 145
16458 0.008 0.006 0 0
16459 0.009 0.007 0 0
16460 0.008 0.006 0 0
16461 0.012 0.003 0.003 31
16462 0.007 0.006 0 0
16463 0.007 0.006 0 0
16464 0.008 0.006 0 0
16465 0.007 0.006 0 0
16466 0.007 0.006 0 0
16467 0.007 0.003 0.003 0
16468 0.007 0.006 0 0
16469 0.008 0.006 0 0
16470 0.027 0 0.006 150
16471 0.007 0 0.006 0
16472 0.007 0 0.006 0
16473 0.008 0.006 0 0
16474 0.007 0.003 0.003 0
16475 0.007 0.006 0 0
16476 0.007 0.006 0 0
16477 0.006 0.003 0.003 0
16478 0.008 0 0.005 0
16479 0.007 0.006 0 0
16480 0.008 0.006 0 0
16481 0.054 0.004 0.002 466
16482 0.007 0.006 0 0
16483 0.007 0.005 0.001 0
16484 0.007 0.006 0 0
16485 0.009 0.006 0 190
16486 0.007 0.006 0 0
16487 0.045 0.007 0 368
16488 0.011 0.006 0 40
16489 0.007 0.006 0 0
16490 0.021 0.003 0.004 222
16491 0.007 0.003 0.003 0
16492 0.008 0.006 0 0
16493 0.041 0.007 0 294
16494 0.03 0 0.006 327
16495 0.007 0.006 0 0
16496 0.008 0 0.006 0
16497 0.007 0.006 0 0
16498 0.007 0 0.005 0
16499 0.008 0.006 0 0
16500 0.024 0.006 0 219
16501 0.007 0.006 0 0
16502 0.007 0.006 0 0
16503 0.006 0.005 0 0
16504 0.007 0.006 0 0
16505 0.007 0.006 0 0
16506 0.006 0.001 0.005 0
16507 0.007 0.006 0 0
16508 0.06 0.007 0 554
16509 0.032 0.007 0 312
16510 0.007 0.006 0 0
16511 0.007 0.006 0 0
16512 0.008 0.007 0 0
16513 0.007 0.006 0 0
16514 0.008 0 0.005 0
16515 0.007 0 0.005 0
16516 0.045 0 0.006 406
16517 0.024 0.003 0.005 1132
16518 0.007 0.003 0.003 0
16519 0.007 0.006 0 0
16520 0.054 0.002 0.005 423
16521 0.007 0.003 0.003 0
16522 0.008 0.006 0 0
16523 0.017 0 0.006 100
16524 0.007 0.006 0 0
16525 0.007 0.005 0.001 0
16526 0.007 0.006 0 0
16527 0.008 0 0.006 0
16528 0.007 0.003 0.003 0
16529 0.006 0 0.005 0
16530 0.007 0 0.006 0
16531 0.007 0.006 0 0
16532 0.007 0.003 0.003 0
16533 0.007 0 0.006 0
16534 0.025 0.006 0 245
16535 0.008 0.006 0 0
16536 0.007 0 0.006 0
16537 0.007 0 0.005 0
16538 0.007 0.003 0.003 0
16539 0.007 0 0.005 0
16540 0.008 0 0.006 0
16541 0.008 0 0.006 0
16542 0.007 0.006 0 0
16543 0.006 0.006 0 0
16544 0.007 0 0.005 0
16545 0.006 0.003 0.003 0
16546 0.061 0.008 0 765
16547 0.008 0.006 0 0
16548 0.007 0.003 0.003 0
16549 0.007 0.006 0 0
16550 0.008 0 0.005 0
16551 0.007 0 0.005 0
16552 0.007 0.006 0 0
16553 0.007 0.005 0 0
16554 0.124 0.003 0.005 1242
16555 0.008 0.001 0.005 0
16556 0.008 0.003 0.003 0
16557 0.007 0.005 0.001 0
16558 0.007 0.006 0 0
16559 0.009 0.006 0 0
16560 0.008 0.006 0 0
16561 0.007 0 0.006 0
16562 0.007 0.005 0.001 0
16563 0.007 0.006 0 0
16564 0.007 0.006 0 0
16565 0.007 0 0.006 0
16566 0.007 0.006 0 0
16567 0.006 0.001 0.005 0
16568 0.007 0.006 0 0
16569 0.006 0.005 0 0
16570 0.026 0.006 0 233
16571 0.03 0.009 0 1753
16572 0.048 0.007 0 482
16573 0.028 0 0.006 255
16574 0.007 0 0.006 0
16575 0.133 0.01 0 2660
16576 0.007 0.006 0 0
16577 0.008 0 0.006 0
16578 0.008 0 0.006 0
16579 0.008 0.006 0 0
16580 0.006 0.006 0 0
16581 0.007 0.006 0 0
16582 0.006 0.006 0 0
16583 0.007 0.005 0 0
16584 0.007 0.006 0 0
16585 0.007 0.005 0 0
16586 0.007 0.006 0 0
16587 0.006 0 0.005 0
16588 0.007 0.006 0 0
16589 0.007 0.006 0 0
16590 0.008 0.006 0 0
16591 0.007 0.006 0 0
16592 0.007 0.006 0 0
16593 0.007 0.006 0 0
16594 0.007 0.003 0.003 0
16595 0.009 0 0.005 0
16596 0.008 0.006 0 0
16597 0.007 0.006 0 0
16598 0.007 0.001 0.005 0
16599 0.124 0.008 0.004 3228
16600 0.239 0.011 0 3651
16601 0.018 0.007 0 51
16602 0.136 0.01 0 2706
16603 0.007 0.006 0 0
16604 0.007 0.006 0 0
16605 3.669 0.008 0.004 3651
16606 3.149 0.009 0.003 3651
16607 0.015 0 0.006 0
16608 0.014 0 0.005 0
16609 0.015 0.006 0 0
16610 0.013 0.003 0.003 0
16611 0.017 0.006 0 2
16612 0.007 0.006 0 0
16613 0.014 0.006 0 1
16614 0.007 0 0.006 2
16615 0.007 0.006 0 0
16616 0.019 0.006 0 0
16617 0.013 0.003 0.003 1
16618 0.016 0.003 0.003 0
16619 0.008 0.006 0 1
16620 0.007 0.001 0.005 1
16621 0.017 0.006 0.001 1
16622 0.014 0.003 0.003 1
16623 0.01 0 0.006 0
16624 0.007 0 0.006 0
16625 0.007 0.006 0 0
16626 0.007 0.006 0 0
16627 0.007 0.006 0 0
16628 0.007 0.005 0 0
16629 0.007 0.005 0 0
16630 0.017 0.003 0.003 0
16631 0.007 0.003 0.003 0
16632 0.007 0.006 0 0
16633 0.014 0.001 0.005 0
16634 0.014 0.006 0 0
16635 0.012 0.003 0.003 0
16636 0.018 0.001 0.005 2
16637 0.007 0 0.006 1
16638 0.007 0.006 0 0
16639 0.007 0.006 0 1
16640 0.008 0 0.007 1
16641 0.007 0.003 0.003 0
16642 0.008 0.007 0 0
16643 0.015 0.006 0 0
16644 0.014 0 0.006 0
16645 0.014 0.006 0 0
16646 0.007 0 0.006 2
16647 0.013 0.006 0 0
16648 0.007 0.003 0.003 0
16649 0.007 0.006 0 0
16650 0.007 0 0.006 0
16651 0.007 0 0.006 0
16652 0.007 0 0.005 0
16653 0.007 0.006 0 0
16654 0.007 0.003 0.003 0
16655 0.007 0.006 0 0
16656 0.007 0.006 0 0
16657 0.007 0.003 0.003 0
16658 0.031 0.006 0 306
16659 0.014 0.006 0 0
16660 0.015 0 0.006 0
16661 0.007 0.006 0 0
16662 0.007 0 0.005 0
16663 0.014 0.006 0 0
16664 0.007 0.006 0 0
16665 0.017 0.006 0 0
16666 0.015 0.006 0 0
16667 0.012 0 0.006 0
16668 0.013 0.006 0 0
16669 0.007 0 0.006 0
16670 0.015 0 0.006 0
16671 0.007 0.003 0.003 0
16672 0.03 0.006 0 50
16673 0.007 0.006 0 0
16674 0.041 0.007 0 476
16675 0.007 0 0.006 0
16676 0.006 0.006 0 0
16677 0.006 0.005 0 0
16678 0.157 0.009 0 2346
16679 0.007 0 0.006 0
16680 0.028 0.003 0.003 224
16681 0.007 0.006 0 0
16682 0.03 0.003 0.003 162
16683 0.007 0.006 0 0
16684 0.007 0.005 0 0
16685 0.007 0.006 0 0
16686 0.008 0.003 0.003 2
16687 0.007 0.006 0 0
16688 0.006 0 0.006 0
16689 0.006 0 0.005 0
16690 0.007 0 0.005 0
16691 0.034 0.004 0.003 139
16692 0.011 0 0.006 181
16693 0.039 0.006 0.001 198
16694 0.007 0.006 0 0
16695 0.007 0.006 0 0
16696 0.022 0 0.006 51
16697 0.008 0.006 0 0
16698 0.008 0.006 0 0
16699 0.007 0.006 0 0
16700 0.021 0 0.006 155
16701 0.007 0.006 0 0
16702 0.007 0.006 0 0
16703 0.007 0.006 0 0
16704 0.008 0 0.005 0
16705 0.006 0.005 0 0
16706 0.007 0 0.005 0
16707 0.006 0.003 0.003 0
16708 0.017 0.006 0 87
16709 0.008 0.006 0 0
16710 0.015 0 0.006 60
16711 0.009 0 0.006 0
16712 0.007 0.003 0.003 0
16713 0.028 0.001 0.005 239
16714 0.007 0 0.006 0
16715 0.027 0.006 0 140
16716 0.008 0.006 0 0
16717 0.008 0 0.005 0
16718 0.006 0 0.005 0
16719 0.006 0.005 0 0
16720 0.006 0 0.005 0
16721 0.017 0.006 0 40
16722 0.007 0 0.006 0
16723 0.007 0.006 0 0
16724 0.008 0.005 0 0
16725 0.071 0.003 0.004 748
16726 0.007 0 0.005 0
16727 0.04 0 0.006 215
16728 0.007 0.006 0 0
16729 0.007 0 0.006 0
16730 0.007 0.006 0 0
16731 0.008 0.006 0 0
16732 0.023 0.005 0.001 218
16733 0.007 0.006 0 0
16734 0.007 0.006 0 0
16735 0.007 0.006 0 0
16736 0.007 0.003 0.003 0
16737 0.031 0.006 0 84
16738 0.007 0.006 0 0
16739 0.007 0 0.006 0
16740 0.007 0.006 0 0
16741 0.007 0 0.005 0
16742 0.047 0.006 0 272
16743 0.007 0.006 0 0
16744 0.009 0 0.006 0
16745 0.007 0.006 0 0
16746 0.007 0 0.006 0
16747 0.006 0.006 0 0
16748 0.008 0.006 0 0
16749 0.006 0.006 0 0
16750 0.006 0.005 0 0
16751 0.007 0.003 0.003 0
16752 0.008 0 0.005 0
16753 0.097 0.003 0.005 846
16754 0.007 0.003 0.003 0
16755 0.009 0.006 0 250
16756 0.007 0 0.005 0
16757 0.008 0 0.005 0
16758 0.023 0.006 0 220
16759 0.007 0.006 0 0
16760 0.007 0.006 0 0
16761 0.021 0.006 0 100
16762 0.007 0 0.006 0
16763 0.007 0.005 0 0
16764 0.008 0.006 0 0
16765 0.009 0.006 0 205
16766 0.007 0.006 0 0
16767 0.007 0.006 0 0
16768 0.038 0.006 0 264
16769 0.019 0.006 0 215
16770 0.021 0.007 0 220
16771 0.007 0 0.006 0
16772 0.007 0.003 0.003 0
16773 0.006 0.006 0 0
16774 0.007 0 0.005 0
16775 0.007 0.003 0.003 0
16776 0.007 0.006 0 0
16777 0.028 0 0.006 250
16778 0.007 0 0.006 0
16779 0.031 0.005 0.001 285
16780 0.055 0.007 0 515
16781 0.008 0.006 0 0
16782 0.006 0.003 0.003 0
16783 0.006 0.006 0 0
16784 0.066 0.007 0 665
16785 0.007 0.006 0 0
16786 0.007 0.003 0.003 0
16787 0.034 0 0.006 250
16788 0.007 0.006 0 0
16789 0.007 0 0.005 0
16790 0.006 0.006 0 0
16791 0.006 0.005 0 0
16792 0.007 0 0.005 0
16793 0.006 0.006 0 0
16794 0.006 0 0.005 0
16795 0.006 0.006 0 0
16796 0.006 0.005 0 0
16797 0.006 0.005 0 0
16798 0.007 0.005 0 0
16799 0.006 0.001 0.005 0
16800 0.006 0 0.005 0
16801 0.035 0.006 0 255
16802 0.027 0.007 0 240
16803 0.007 0.006 0 0
16804 0.007 0 0.005 0
16805 0.02 0.003 0.003 215
16806 0.185 0.011 0 3651
16807 0.042 0 0.007 715
16808 0.085 0.006 0.004 1976
16809 0.007 0.006 0 0
16810 0.081 0.005 0.003 1381
16811 0.008 0.006 0 0
16812 0.007 0.006 0 0
16813 0.024 0.006 0 255
16814 0.007 0.006 0 0
16815 0.007 0.006 0 0
16816 0.007 0.005 0 0
16817 0.006 0.006 0 0
16818 0.058 0.002 0.005 479
16819 0.007 0.006 0 0
16820 0.033 0 0.006 306
16821 0.008 0.005 0.001 0
16822 0.007 0 0.006 0
16823 0.008 0.006 0 0
16824 0.008 0 0.006 0
16825 0.006 0.005 0 0
16826 0.006 0 0.005 0
16827 0.008 0 0.005 0
16828 0.008 0 0.005 0
16829 0.007 0.003 0.003 0
16830 0.007 0.006 0 0
16831 0.008 0.006 0 0
16832 0.006 0 0.005 0
16833 0.082 0 0.008 1920
16834 0.007 0.006 0 0
16835 0.007 0.006 0 0
16836 0.149 0.01 0 2930
16837 0.007 0.006 0 0
16838 0.007 0.006 0 0
16839 0.026 0.006 0 255
16840 0.007 0.006 0 0
16841 0.007 0.003 0.003 0
16842 0.006 0.006 0 0
16843 0.473 0.011 0 3651
16844 0.007 0.006 0 0
16845 0.016 0.003 0.003 51
16846 0.203 0.007 0.003 3651
16847 0.107 0.006 0.003 2890
16848 0.182 0.011 0 3651
16849 0.019 0.003 0.003 0
16850 0.014 0.006 0 0
16851 0.012 0.006 0 0
16852 0.015 0.006 0 2
16853 0.022 0 0.006 0
16854 0.019 0.006 0 0
16855 0.015 0 0.006 0
16856 0.212 0 0.006 306
16857 0.021 0.006 0 0
16858 0.025 0.006 0 0
16859 0.023 0.006 0 4
16860 0.011 0.003 0.003 0
16861 0.023 0.006 0.001 3
16862 0.009 0.004 0.003 2
16863 0.056 0.004 0.007 3142
16864 0.007 0.006 0 0
16865 0.007 0.006 0 1
16866 0.018 0.001 0.005 0
16867 0.017 0.003 0.003 0
16868 0.012 0.006 0 0
16869 0.007 0.001 0.005 0
16870 0.013 0.005 0.001 0
16871 0.023 0.006 0 0
16872 0.013 0.006 0 0
16873 0.014 0 0.006 0
16874 0.022 0.006 0 0
16875 0.02 0 0.006 0
16876 0.015 0.006 0 0
16877 0.008 0 0.006 0
16878 0.014 0 0.006 0
16879 0.061 0.006 0.005 3218
16880 0.013 0 0.006 0
16881 0.021 0.006 0 0
16882 0.013 0.006 0 0
16883 0.012 0.006 0 0
16884 0.013 0.003 0.003 0
16885 0.008 0.003 0.003 1
16886 0.019 0.005 0.001 2
16887 0.007 0.006 0 1
16888 0.018 0.006 0 0
16889 0.007 0.005 0.001 0
16890 0.021 0.006 0 0
16891 0.012 0 0.006 14
16892 0.007 0 0.006 0
16893 0.014 0.003 0.003 0
16894 0.013 0.006 0 0
16895 0.013 0.006 0 0
16896 0.014 0 0.006 0
16897 0.013 0.006 0 0
16898 0.013 0 0.006 0
16899 0.009 0.003 0.003 0
16900 0.013 0.003 0.003 0
16901 0.018 0 0.006 0
16902 0.014 0.006 0 0
16903 0.013 0.006 0 0
16904 0.019 0.006 0 0
16905 0.011 0.006 0 1
16906 0.013 0 0.006 0
16907 0.02 0.006 0 0
16908 0.007 0 0.005 0
16909 0.015 0.003 0.003 0
16910 0.01 0.006 0 0
16911 0.012 0.006 0 0
16912 0.022 0.006 0 0
16913 0.007 0.006 0 0
16914 0.007 0.006 0 0
16915 0.007 0.003 0.003 0
16916 0.007 0.006 0 0
16917 0.007 0.006 0 0
16918 0.007 0.003 0.003 0
16919 0.007 0 0.005 0
16920 0.007 0.006 0 0
16921 0.006 0.003 0.003 0
16922 0.028 0 0.006 250
16923 0.007 0.003 0.003 0
16924 0.031 0 0.006 387
16925 0.007 0 0.006 0
16926 0.007 0 0.005 0
16927 0.008 0.005 0.001 0
16928 0.007 0.003 0.003 0
16929 0.02 0.006 0 186
16930 0.026 0.006 0 125
16931 0.01 0.003 0.003 141
16932 0.007 0.006 0 0
16933 0.007 0.005 0 0
16934 0.007 0.006 0 0
16935 0.006 0 0.005 0
16936 0.007 0 0.005 0
16937 0.007 0.006 0 0
16938 0.008 0.006 0 0
16939 0.008 0.006 0 0
16940 0.014 0 0.006 145
16941 0.007 0.006 0 2
16942 0.006 0.006 0 0
16943 0.043 0.006 0 140
16944 0.007 0.006 0 0
16945 0.007 0.006 0 0
16946 0.007 0.006 0 0
16947 0.007 0.003 0.003 0
16948 0.015 0.006 0 173
16949 0.008 0.006 0 0
16950 0.018 0 0.006 217
16951 0.007 0.006 0 0
16952 0.018 0.006 0 39
16953 0.007 0 0.006 0
16954 0.008 0.006 0 0
16955 0.007 0 0.006 0
16956 0.006 0.005 0 0
16957 0.006 0 0.005 0
16958 0.008 0.006 0 0
16959 0.017 0.006 0 160
16960 0.028 0.005 0.001 190
16961 0.007 0 0.005 0
16962 0.007 0.005 0.001 0
16963 0.098 0.005 0.002 847
16964 0.007 0.006 0 0
16965 0.007 0.006 0 0
16966 0.007 0.006 0 0
16967 0.007 0.003 0.003 0
16968 0.007 0.006 0 0
16969 0.007 0.006 0 0
16970 0.007 0.006 0 0
16971 0.007 0.006 0 0
16972 0.007 0.006 0 0
16973 0.009 0 0.006 0
16974 0.043 0.007 0 296
16975 0.056 0 0.006 466
16976 0.007 0.003 0.003 0
16977 0.008 0 0.005 0
16978 0.03 0 0.006 205
16979 0.009 0.006 0 0
16980 0.007 0.006 0 0
16981 0.007 0 0.006 0
16982 0.007 0.003 0.003 0
16983 0.029 0.006 0 240
16984 0.007 0 0.006 0
16985 0.024 0 0.006 210
16986 0.007 0.006 0 0
16987 0.012 0.006 0 20
16988 0.007 0.006 0 0
16989 0.007 0.005 0 0
16990 0.008 0.006 0 0
16991 0.007 0.005 0 0
16992 0.008 0.006 0 0
16993 0.007 0.006 0 0
16994 0.007 0.006 0 0
16995 0.054 0.006 0 390
16996 0.007 0.006 0.001 0
16997 0.007 0.006 0 0
16998 0.008 0.006 0 0
16999 0.007 0.006 0 0
17000 0.006 0.005 0 0
17001 0.007 0 0.005 0
17002 0.026 0.006 0 220
17003 0.03 0.007 0 300
17004 0.007 0 0.006 0
17005 0.007 0.003 0.003 0
17006 0.007 0 0.005 0
17007 0.006 0 0.005 0
17008 0.018 0.002 0.005 220
17009 0.007 0 0.006 0
17010 0.007 0 0.005 0
17011 0.006 0.006 0 0
17012 0.007 0.003 0.003 0
17013 0.112 0.01 0 2080
17014 0.031 0.004 0.003 288
17015 0.099 0 0.007 860
17016 0.007 0.003 0.003 0
17017 0.06 0.007 0 545
17018 0.007 0 0.006 0
17019 0.007 0 0.005 0
17020 0.071 0.007 0 800
17021 0.007 0.006 0 0
17022 0.007 0.001 0.005 0
17023 0.01 0.006 0 255
17024 0.007 0 0.006 0
17025 0.034 0.006 0 306
17026 0.009 0 0.006 255
17027 0.007 0.006 0 0
17028 0.007 0.005 0 0
17029 0.006 0.006 0 0
17030 0.006 0.006 0 0
17031 0.011 0.006 0 0
17032 0.006 0 0.005 0
17033 0.008 0.006 0 0
17034 0.006 0.003 0.003 0
17035 0.035 0.006 0 255
17036 0.007 0.006 0 0
17037 0.006 0.006 0 0
17038 0.009 0.006 0 124
17039 0.006 0 0.005 0
17040 0.006 0.003 0.003 0
17041 0.015 0.006 0 10
17042 0.008 0.006 0 0
17043 0.007 0.006 0 0
17044 0.028 0.006 0 255
17045 0.182 0.011 0 3618
17046 0.008 0.006 0 0
17047 0.008 0.006 0 0
17048 0.007 0.006 0 0
17049 0.007 0.006 0 0
17050 0.027 0.003 0.003 255
17051 0.007 0.006 0 0
17052 0.019 0.006 0 129
17053 0.008 0 0.006 0
17054 0.007 0.006 0 0
17055 0.028 0.005 0.001 255
17056 0.01 0.004 0.003 255
17057 0.328 0.011 0 3651
17058 0.225 0.011 0 3651
17059 0.016 0.006 0 51
17060 0.018 0.006 0 51
17061 0.023 0.006 0.001 102
17062 0.026 0.006 0.001 102
17063 0.007 0.003 0.003 0
17064 0.007 0.006 0 0
17065 0.143 0.008 0.002 3240
17066 1.491 0.009 0.003 3651
17067 0.02 0 0.006 0
17068 0.016 0.005 0.001 0
17069 0.045 0.006 0.003 3193
17070 0.007 0 0.006 0
17071 0.019 0.006 0 4
17072 0.01 0.006 0 0
17073 0.017 0.003 0.003 1
17074 0.012 0.006 0 0
17075 0.016 0 0.006 0
17076 0.013 0.006 0 0
17077 0.022 0.006 0 6
17078 0.021 0.006 0 4
17079 0.015 0.006 0 0
17080 0.022 0 0.006 7
17081 0.017 0 0.006 1
17082 0.007 0 0.006 0
17083 0.007 0.005 0 0
17084 0.018 0.006 0 4
17085 0.014 0.006 0 0
17086 0.007 0.006 0 0
17087 0.061 0.011 0 3193
17088 0.018 0.005 0.001 0
17089 0.013 0.006 0.001 0
17090 0.026 0.006 0 0
17091 0.011 0.006 0 0
17092 0.012 0.006 0 0
17093 0.007 0.006 0 0
17094 0.276 0.007 0 384
17095 0.012 0.001 0.005 0
17096 0.012 0.003 0.003 0
17097 0.013 0.006 0 0
17098 0.016 0.006 0 0
17099 0.012 0 0.006 0
17100 0.016 0.006 0 0
17101 0.014 0.006 0 0
17102 0.066 0.006 0.004 3193
17103 0.016 0.006 0 2
17104 0.007 0 0.006 1
17105 0.022 0 0.006 10
17106 0.012 0.003 0.003 0
17107 0.013 0.006 0 0
17108 0.007 0 0.005 0
17109 0.015 0.006 0 7
17110 0.021 0.006 0 0
17111 0.014 0.006 0 0
17112 0.019 0 0.006 0
17113 0.013 0.003 0.003 0
17114 0.012 0 0.006 0
17115 0.017 0 0.007 0
17116 0.01 0 0.006 3
17117 0.011 0.001 0.005 1
17118 0.007 0.006 0 0
17119 0.011 0.006 0 0
17120 0.064 0.005 0.005 3193
17121 0.007 0 0.006 0
17122 0.014 0.006 0 0
17123 0.013 0.003 0.003 0
17124 0.017 0.006 0 0
17125 0.013 0.006 0 0
17126 0.018 0.006 0 0
17127 0.007 0.005 0.001 0
17128 0.007 0.006 0 0
17129 0.037 0.004 0.002 390
17130 0.012 0.005 0.001 0
17131 0.007 0.006 0 0
17132 0.013 0.006 0 15
17133 0.007 0 0.006 0
17134 0.007 0.005 0.001 0
17135 0.021 0.006 0 231
17136 0.007 0.006 0 0
17137 0.15 0.005 0.005 2838
17138 0.007 0.006 0 0
17139 0.024 0.006 0 120
17140 0.009 0 0.006 42
17141 0.007 0.006 0 0
17142 0.007 0.005 0 0
17143 0.007 0.005 0 0
17144 0.007 0 0.005 0
17145 0.006 0.006 0 0
17146 0.006 0.003 0.003 0
17147 0.021 0.006 0 217
17148 0.008 0.005 0 0
17149 0.007 0 0.005 0
17150 0.007 0.006 0 0
17151 0.008 0 0.005 0
17152 0.006 0.006 0 0
17153 0.007 0 0.005 0
17154 0.007 0.006 0 0
17155 0.006 0.006 0 0
17156 0.007 0 0.005 0
17157 0.006 0 0.005 0
17158 0.007 0.006 0 0
17159 0.035 0.006 0 138
17160 0.008 0.006 0 0
17161 0.007 0.006 0 0
17162 0.007 0.006 0 0
17163 0.008 0 0.006 0
17164 0.008 0.006 0 0
17165 0.006 0.006 0 0
17166 0.006 0.003 0.003 0
17167 0.016 0 0.006 214
17168 0.008 0.003 0.003 0
17169 0.007 0.006 0 0
17170 0.008 0 0.006 0
17171 0.011 0 0.006 115
17172 0.018 0 0.006 170
17173 0.007 0.006 0 0
17174 0.03 0 0.006 140
17175 0.007 0 0.005 0
17176 0.01 0 0.006 140
17177 0.006 0.006 0 0
17178 0.006 0 0.005 0
17179 0.007 0.006 0 0
17180 0.007 0.003 0.003 0
17181 0.013 0 0.006 120
17182 0.011 0.006 0 145
17183 0.007 0.005 0 0
17184 0.006 0.006 0 0
17185 0.008 0 0.006 2
17186 0.006 0 0.005 0
17187 0.008 0.003 0.003 0
17188 0.008 0.006 0 0
17189 0.007 0.005 0 0
17190 0.028 0.006 0 249
17191 0.007 0.006 0 0
17192 0.007 0.006 0 0
17193 0.042 0.006 0 299
17194 0.056 0.002 0.005 461
17195 0.008 0.006 0 15
17196 0.088 0.007 0 814
17197 0.029 0 0.006 277
17198 0.007 0.006 0 0
17199 0.008 0.006 0 0
17200 0.006 0.006 0 0
17201 0.006 0.005 0 0
17202 0.098 0.008 0 935
17203 0.007 0.003 0.003 0
17204 0.007 0.006 0 0
17205 0.007 0 0.005 0
17206 0.043 0.005 0.002 625
17207 0.007 0 0.006 0
17208 0.007 0.006 0 0
17209 0.01 0.006 0 15
17210 0.007 0.006 0 0
17211 0.007 0.006 0 0
17212 0.007 0.006 0 0
17213 0.019 0.001 0.005 222
17214 0.007 0.006 0 0
17215 0.007 0.006 0 0
17216 0.007 0 0.005 0
17217 0.009 0.003 0.002 0
17218 0.008 0.003 0.003 0
17219 0.006 0 0.005 0
17220 0.007 0.006 0 0
17221 0.006 0.005 0 0
17222 0.074 0.007 0 682
17223 0.007 0 0.006 0
17224 0.008 0.003 0.003 0
17225 0.007 0.006 0 0
17226 0.008 0 0.006 0
17227 0.018 0.006 0 220
17228 0.007 0.003 0.003 0
17229 0.006 0.006 0 0
17230 0.083 0.008 0 1555
17231 0.028 0.004 0.003 245
17232 0.007 0 0.006 0
17233 0.007 0 0.006 20
17234 0.007 0.006 0 0
17235 0.007 0 0.006 0
17236 0.007 0.006 0 0
17237 0.008 0 0.005 0
17238 0.016 0 0.006 172
17239 0.007 0.006 0 0
17240 0.006 0.005 0 0
17241 0.008 0.006 0 0
17242 0.008 0.006 0 0
17243 0.008 0.003 0.003 0
17244 0.007 0 0.005 0
17245 0.007 0.003 0.003 0
17246 0.006 0.006 0 0
17247 0.115 0.005 0.005 2707
17248 0.007 0.006 0 0
17249 0.007 0.006 0 0
17250 0.006 0.006 0 0
17251 0.006 0.005 0 0
17252 0.007 0.003 0.003 0
17253 0.006 0 0.005 0
17254 0.178 0.01 0 3283
17255 0.028 0.003 0.003 255
17256 0.041 0 0.006 287
17257 0.007 0.001 0.005 0
17258 0.007 0.006 0 0
17259 0.007 0.006 0 0
17260 0.007 0.006 0 0
17261 0.007 0.006 0 0
17262 0.008 0 0.006 0
17263 0.007 0.005 0 0
17264 0.008 0 0.005 0
17265 0.006 0.003 0.003 0
17266 0.858 0.006 0.005 3651
17267 2.835 0.003 0.008 3651
17268 0.119 0.008 0.003 3651
17269 0.007 0 0.006 0
17270 0.19 0.005 0.005 3515
17271 1.721 0.007 0.004 3651
17272 1.409 0.003 0.007 3651
17273 1.302 0.007 0.003 3651
17274 0.013 0 0.006 0
17275 0.025 0.006 0 72
17276 0.018 0.006 0 0
17277 0.02 0.006 0 0
17278 0.028 0.001 0.005 2
17279 0.013 0 0.006 12
17280 0.023 0.006 0 0
17281 0.014 0.006 0 0
17282 0.015 0.006 0 23
17283 0.023 0.006 0 12
17284 0.014 0.001 0.005 0
17285 0.007 0.003 0.003 0
17286 0.012 0.006 0 1
17287 0.013 0.006 0 0
17288 0.013 0.006 0 4
17289 0.014 0.005 0.001 0
17290 0.007 0.003 0.003 0
17291 0.007 0.006 0 1
17292 0.013 0.006 0 0
17293 0.018 0.006 0 9
17294 0.022 0 0.006 10
17295 0.014 0.003 0.003 0
17296 0.03 0.005 0.004 3193
17297 0.019 0.005 0.001 0
17298 0.02 0.006 0 0
17299 0.011 0 0.006 0
17300 0.018 0.003 0.003 0
17301 0.007 0 0.006 0
17302 0.019 0.001 0.005 0
17303 0.015 0 0.006 1
17304 0.007 0.006 0 0
17305 0.027 0.006 0 306
17306 0.015 0.007 0 0
17307 0.013 0 0.006 0
17308 0.016 0 0.006 0
17309 0.008 0.005 0 0
17310 0.012 0.006 0 0
17311 0.258 0.007 0 392
17312 0.022 0 0.006 0
17313 0.008 0 0.006 1
17314 0.052 0.006 0 56
17315 0.011 0.003 0.003 0
17316 0.02 0.006 0 0
17317 0.019 0 0.006 0
17318 0.022 0 0.006 1
17319 0.013 0.006 0.001 0
17320 0.016 0.006 0 0
17321 0.018 0.006 0 0
17322 0.019 0.006 0 7
17323 0.007 0.003 0.003 0
17324 0.007 0.005 0.001 0
17325 0.007 0.006 0 0
17326 0.006 0.006 0 0
17327 0.006 0 0.005 0
17328 0.015 0.006 0 0
17329 0.031 0.006 0 392
